N,K,Solver,p,seed,restart_id,is_best_restart,experiment_phase,Feasibility Ratio (%),Optimization GAP (%),gap_best_of_restarts,Sharpe Ratio In-Sample,Sharpe Ratio Out-of-Sample,Execution Time (s),objective
10,5,XY-QAOA Regularized,3.0,46,0.0,True,N_scaling,99.99999999999997,2.2314302206761734,2.2314302206761734,2.177201140126643,0.5499102833101086,0.39325160000589676,-0.1602044483630005
10,5,Gurobi,,47,,True,N_scaling,100.0,0.0,0.0,2.3553680016404637,0.631223654443696,0.00435809999180492,-0.1757136441037405
10,5,Simulated Annealing,,47,,True,N_scaling,100.0,0.0,0.0,2.3553680016404637,0.631223654443696,0.022206200010259636,-0.1757136441037405
10,5,Standard QAOA,3.0,47,0.0,True,N_scaling,91.69151216011687,0.0,0.0,2.3553680016404637,0.631223654443696,0.3836697000078857,-0.1757136441037405
10,5,XY-QAOA,3.0,47,,True,N_scaling,100.0,33.71904381661748,33.71904381661748,1.3983250843408248,1.0336860275125184,0.38362040001084097,-0.11646468345662495
10,5,XY-QAOA Regularized,3.0,47,0.0,True,N_scaling,99.99999999999989,17.28532147960041,17.28532147960041,1.9628658201537217,0.5731312635025919,0.402566000004299,-0.14534097583688801
10,5,Gurobi,,48,,True,N_scaling,100.0,0.0,0.0,2.6159039398022275,0.5437617831031668,0.004603299996233545,-0.16269557723044759
10,5,Simulated Annealing,,48,,True,N_scaling,100.0,0.0,0.0,2.6159039398022275,0.5437617831031668,0.023154800001066178,-0.16269557723044759
10,5,Standard QAOA,3.0,48,0.0,True,N_scaling,78.37926445492084,100.0,100.0,0.0,0.0,0.38923879999492783,0.0
10,5,XY-QAOA,3.0,48,,True,N_scaling,100.0,4.133772515789372,4.133772515789372,2.5696053420287117,0.43194438721132106,0.38900579999608453,-0.15597011217449047
10,5,XY-QAOA Regularized,3.0,48,0.0,True,N_scaling,99.99999999999997,28.662331931255373,28.662331931255373,1.9710577093379567,0.49892204859483785,0.4048291000071913,-0.11606323084718476
10,5,Gurobi,,49,,True,N_scaling,100.0,0.0,0.0,3.2273978174705156,0.5689282474135813,0.004714900001999922,-0.18368571181962634
10,5,Simulated Annealing,,49,,True,N_scaling,100.0,0.0,0.0,3.2273978174705156,0.5689282474135813,0.024255900003481656,-0.18368571181962634
10,5,Standard QAOA,3.0,49,0.0,True,N_scaling,87.37048735196971,0.0,0.0,3.2273978174705156,0.5689282474135813,0.3937091999978293,-0.18368571181962634
